Departamento,Municipio,Codigo DANE,TipoHdr,Año,production
Antioquia,Puerto Nare,5585,GAS,2012,NA
Antioquia,Puerto Nare,5585,GAS,2013,NA
Antioquia,Puerto Nare,5585,GAS,2014,5591
Antioquia,Puerto Nare,5585,GAS,2015,23727
Antioquia,Puerto Nare,5585,GAS,2016,6063
Antioquia,Puerto Nare,5585,GAS,2017,38718.14
Antioquia,Puerto Nare,5585,GAS,2018,41106.28999999999
Antioquia,Puerto Nare,5585,GAS,2019,31595.02
Antioquia,Puerto Nare,5585,CRUDO,2012,639188
Antioquia,Puerto Nare,5585,CRUDO,2013,965012
Antioquia,Puerto Nare,5585,CRUDO,2014,978792
Antioquia,Puerto Nare,5585,CRUDO,2015,889797
Antioquia,Puerto Nare,5585,CRUDO,2016,872733
Antioquia,Puerto Nare,5585,CRUDO,2017,770904.7000000003
Antioquia,Puerto Nare,5585,CRUDO,2018,934445.51
Antioquia,Puerto Nare,5585,CRUDO,2019,844336.2299999999
Antioquia,Puerto Triunfo,5591,GAS,2012,NA
Antioquia,Puerto Triunfo,5591,GAS,2013,NA
Antioquia,Puerto Triunfo,5591,GAS,2014,NA
Antioquia,Puerto Triunfo,5591,GAS,2015,NA
Antioquia,Puerto Triunfo,5591,GAS,2016,4170
Antioquia,Puerto Triunfo,5591,GAS,2017,43419.060000000005
Antioquia,Puerto Triunfo,5591,GAS,2018,37171.85
Antioquia,Puerto Triunfo,5591,GAS,2019,22919.73
Antioquia,Puerto Triunfo,5591,CRUDO,2012,235047
Antioquia,Puerto Triunfo,5591,CRUDO,2013,237768
Antioquia,Puerto Triunfo,5591,CRUDO,2014,224976
Antioquia,Puerto Triunfo,5591,CRUDO,2015,218338
Antioquia,Puerto Triunfo,5591,CRUDO,2016,174549
Antioquia,Puerto Triunfo,5591,CRUDO,2017,152627.83
Antioquia,Puerto Triunfo,5591,CRUDO,2018,160955.86
Antioquia,Puerto Triunfo,5591,CRUDO,2019,167547.29
Antioquia,Yondó,5893,GAS,2012,594106
Antioquia,Yondó,5893,GAS,2013,394826
Antioquia,Yondó,5893,GAS,2014,451634
Antioquia,Yondó,5893,GAS,2015,317475
Antioquia,Yondó,5893,GAS,2016,165012
Antioquia,Yondó,5893,GAS,2017,288196.69
Antioquia,Yondó,5893,GAS,2018,216372.50999999998
Antioquia,Yondó,5893,GAS,2019,112357.3
Antioquia,Yondó,5893,CRUDO,2012,8462089
Antioquia,Yondó,5893,CRUDO,2013,8313654
Antioquia,Yondó,5893,CRUDO,2014,8038984
Antioquia,Yondó,5893,CRUDO,2015,7986274
Antioquia,Yondó,5893,CRUDO,2016,6520964
Antioquia,Yondó,5893,CRUDO,2017,5800950.82
Antioquia,Yondó,5893,CRUDO,2018,5059199.319999998
Antioquia,Yondó,5893,CRUDO,2019,4810691.130000001
Arauca,Arauca,81000,GAS,2012,NA
Arauca,Arauca,81000,GAS,2013,NA
Arauca,Arauca,81000,GAS,2014,NA
Arauca,Arauca,81000,GAS,2015,658663
Arauca,Arauca,81000,GAS,2016,506183
Arauca,Arauca,81000,GAS,2017,328868.21
Arauca,Arauca,81000,GAS,2018,429621.2
Arauca,Arauca,81000,GAS,2019,508612.2600000001
Arauca,Arauca,81000,CRUDO,2012,14664610
Arauca,Arauca,81000,CRUDO,2013,12643533
Arauca,Arauca,81000,CRUDO,2014,10741471
Arauca,Arauca,81000,CRUDO,2015,12889772
Arauca,Arauca,81000,CRUDO,2016,11817697
Arauca,Arauca,81000,CRUDO,2017,10591653.06
Arauca,Arauca,81000,CRUDO,2018,10917205.449999994
Arauca,Arauca,81000,CRUDO,2019,10470598.249999998
Arauca,Arauquita,81065,GAS,2012,NA
Arauca,Arauquita,81065,GAS,2013,NA
Arauca,Arauquita,81065,GAS,2014,188877
Arauca,Arauquita,81065,GAS,2015,522545
Arauca,Arauquita,81065,GAS,2016,183503
Arauca,Arauquita,81065,GAS,2017,50169.69000000002
Arauca,Arauquita,81065,GAS,2018,34824.080000000016
Arauca,Arauquita,81065,GAS,2019,209673.91999999998
Arauca,Arauquita,81065,CRUDO,2012,8260919
Arauca,Arauquita,81065,CRUDO,2013,8581759
Arauca,Arauquita,81065,CRUDO,2014,6963495
Arauca,Arauquita,81065,CRUDO,2015,5987756
Arauca,Arauquita,81065,CRUDO,2016,4994172
Arauca,Arauquita,81065,CRUDO,2017,4938349.789999999
Arauca,Arauquita,81065,CRUDO,2018,5281647.520000001
Arauca,Arauquita,81065,CRUDO,2019,7392206.749999999
Arauca,Saravena,81736,GAS,2012,NA
Arauca,Saravena,81736,GAS,2013,NA
Arauca,Saravena,81736,GAS,2014,NA
Arauca,Saravena,81736,GAS,2015,NA
Arauca,Saravena,81736,GAS,2016,NA
Arauca,Saravena,81736,GAS,2017,NA
Arauca,Saravena,81736,GAS,2018,NA
Arauca,Saravena,81736,GAS,2019,NA
Arauca,Saravena,81736,CRUDO,2012,91780
Arauca,Saravena,81736,CRUDO,2013,56893
Arauca,Saravena,81736,CRUDO,2014,67079
Arauca,Saravena,81736,CRUDO,2015,67644
Arauca,Saravena,81736,CRUDO,2016,12009
Arauca,Saravena,81736,CRUDO,2017,389.34000000000003
Arauca,Saravena,81736,CRUDO,2018,4883.78
Arauca,Saravena,81736,CRUDO,2019,NA
Arauca,Tame,81794,GAS,2012,NA
Arauca,Tame,81794,GAS,2013,NA
Arauca,Tame,81794,GAS,2014,NA
Arauca,Tame,81794,GAS,2015,NA
Arauca,Tame,81794,GAS,2016,NA
Arauca,Tame,81794,GAS,2017,49338.89
Arauca,Tame,81794,GAS,2018,362777.52999999997
Arauca,Tame,81794,GAS,2019,742846.4
Arauca,Tame,81794,CRUDO,2012,NA
Arauca,Tame,81794,CRUDO,2013,NA
Arauca,Tame,81794,CRUDO,2014,NA
Arauca,Tame,81794,CRUDO,2015,NA
Arauca,Tame,81794,CRUDO,2016,NA
Arauca,Tame,81794,CRUDO,2017,55176
Arauca,Tame,81794,CRUDO,2018,389802.53
Arauca,Tame,81794,CRUDO,2019,1774783.8499999999
Atlántico,Ponedera,8560,GAS,2012,NA
Atlántico,Ponedera,8560,GAS,2013,NA
Atlántico,Ponedera,8560,GAS,2014,NA
Atlántico,Ponedera,8560,GAS,2015,NA
Atlántico,Ponedera,8560,GAS,2016,NA
Atlántico,Ponedera,8560,GAS,2017,NA
Atlántico,Ponedera,8560,GAS,2018,NA
Atlántico,Ponedera,8560,GAS,2019,NA
Atlántico,Ponedera,8560,CRUDO,2012,NA
Atlántico,Ponedera,8560,CRUDO,2013,NA
Atlántico,Ponedera,8560,CRUDO,2014,NA
Atlántico,Ponedera,8560,CRUDO,2015,NA
Atlántico,Ponedera,8560,CRUDO,2016,NA
Atlántico,Ponedera,8560,CRUDO,2017,NA
Atlántico,Ponedera,8560,CRUDO,2018,NA
Atlántico,Ponedera,8560,CRUDO,2019,NA
Atlántico,Sabanalarga,8638,GAS,2012,NA
Atlántico,Sabanalarga,8638,GAS,2013,NA
Atlántico,Sabanalarga,8638,GAS,2014,NA
Atlántico,Sabanalarga,8638,GAS,2015,135839
Atlántico,Sabanalarga,8638,GAS,2016,682129
Atlántico,Sabanalarga,8638,GAS,2017,1138034.7399999998
Atlántico,Sabanalarga,8638,GAS,2018,3121660.55
Atlántico,Sabanalarga,8638,GAS,2019,6206027.19
Atlántico,Sabanalarga,8638,CRUDO,2012,NA
Atlántico,Sabanalarga,8638,CRUDO,2013,NA
Atlántico,Sabanalarga,8638,CRUDO,2014,NA
Atlántico,Sabanalarga,8638,CRUDO,2015,3236
Atlántico,Sabanalarga,8638,CRUDO,2016,12024
Atlántico,Sabanalarga,8638,CRUDO,2017,26559.76
Atlántico,Sabanalarga,8638,CRUDO,2018,81167.48999999999
Atlántico,Sabanalarga,8638,CRUDO,2019,168023.27000000002
Bolívar,Cantagallo,13160,GAS,2012,1039051
Bolívar,Cantagallo,13160,GAS,2013,1331956
Bolívar,Cantagallo,13160,GAS,2014,985340
Bolívar,Cantagallo,13160,GAS,2015,915821
Bolívar,Cantagallo,13160,GAS,2016,948422
Bolívar,Cantagallo,13160,GAS,2017,754985.8500000002
Bolívar,Cantagallo,13160,GAS,2018,641439.78
Bolívar,Cantagallo,13160,GAS,2019,739454.05
Bolívar,Cantagallo,13160,CRUDO,2012,3599454
Bolívar,Cantagallo,13160,CRUDO,2013,3686867
Bolívar,Cantagallo,13160,CRUDO,2014,4057891
Bolívar,Cantagallo,13160,CRUDO,2015,4550903
Bolívar,Cantagallo,13160,CRUDO,2016,4383010
Bolívar,Cantagallo,13160,CRUDO,2017,3752734.8100000005
Bolívar,Cantagallo,13160,CRUDO,2018,3763678.2999999993
Bolívar,Cantagallo,13160,CRUDO,2019,5044246
Bolívar,Cicuco,13188,GAS,2012,NA
Bolívar,Cicuco,13188,GAS,2013,NA
Bolívar,Cicuco,13188,GAS,2014,19116
Bolívar,Cicuco,13188,GAS,2015,40145
Bolívar,Cicuco,13188,GAS,2016,51011
Bolívar,Cicuco,13188,GAS,2017,135664.5
Bolívar,Cicuco,13188,GAS,2018,81994.09
Bolívar,Cicuco,13188,GAS,2019,143142.05
Bolívar,Cicuco,13188,CRUDO,2012,170571
Bolívar,Cicuco,13188,CRUDO,2013,159121
Bolívar,Cicuco,13188,CRUDO,2014,155267
Bolívar,Cicuco,13188,CRUDO,2015,148328
Bolívar,Cicuco,13188,CRUDO,2016,147959
Bolívar,Cicuco,13188,CRUDO,2017,145045.21
Bolívar,Cicuco,13188,CRUDO,2018,131461.31
Bolívar,Cicuco,13188,CRUDO,2019,124611.36
Bolívar,Santa Cruz de Mompox,13468,GAS,2012,NA
Bolívar,Santa Cruz de Mompox,13468,GAS,2013,NA
Bolívar,Santa Cruz de Mompox,13468,GAS,2014,69
Bolívar,Santa Cruz de Mompox,13468,GAS,2015,121
Bolívar,Santa Cruz de Mompox,13468,GAS,2016,60
Bolívar,Santa Cruz de Mompox,13468,GAS,2017,142.54999999999998
Bolívar,Santa Cruz de Mompox,13468,GAS,2018,375.96000000000004
Bolívar,Santa Cruz de Mompox,13468,GAS,2019,761
Bolívar,Santa Cruz de Mompox,13468,CRUDO,2012,71
Bolívar,Santa Cruz de Mompox,13468,CRUDO,2013,512
Bolívar,Santa Cruz de Mompox,13468,CRUDO,2014,683
Bolívar,Santa Cruz de Mompox,13468,CRUDO,2015,2206
Bolívar,Santa Cruz de Mompox,13468,CRUDO,2016,409
Bolívar,Santa Cruz de Mompox,13468,CRUDO,2017,348.55
Bolívar,Santa Cruz de Mompox,13468,CRUDO,2018,858.63
Bolívar,Santa Cruz de Mompox,13468,CRUDO,2019,565.7900000000001
Bolívar,Talaigua Nuevo,13780,GAS,2012,NA
Bolívar,Talaigua Nuevo,13780,GAS,2013,NA
Bolívar,Talaigua Nuevo,13780,GAS,2014,9469
Bolívar,Talaigua Nuevo,13780,GAS,2015,18855
Bolívar,Talaigua Nuevo,13780,GAS,2016,27668
Bolívar,Talaigua Nuevo,13780,GAS,2017,111303.43
Bolívar,Talaigua Nuevo,13780,GAS,2018,58770.89
Bolívar,Talaigua Nuevo,13780,GAS,2019,138345.09
Bolívar,Talaigua Nuevo,13780,CRUDO,2012,116729
Bolívar,Talaigua Nuevo,13780,CRUDO,2013,127907
Bolívar,Talaigua Nuevo,13780,CRUDO,2014,124133
Bolívar,Talaigua Nuevo,13780,CRUDO,2015,115007
Bolívar,Talaigua Nuevo,13780,CRUDO,2016,130985
Bolívar,Talaigua Nuevo,13780,CRUDO,2017,126845.01999999999
Bolívar,Talaigua Nuevo,13780,CRUDO,2018,121094.17000000003
Bolívar,Talaigua Nuevo,13780,CRUDO,2019,121051.85
Bolívar,Villanueva,13873,CRUDO,2012,NA
Bolívar,Villanueva,13873,CRUDO,2013,NA
Bolívar,Villanueva,13873,CRUDO,2014,NA
Bolívar,Villanueva,13873,CRUDO,2015,NA
Bolívar,Villanueva,13873,CRUDO,2016,NA
Bolívar,Villanueva,13873,CRUDO,2017,24352.05
Bolívar,Villanueva,13873,CRUDO,2018,3140.87
Bolívar,Villanueva,13873,CRUDO,2019,NA
Boyacá,Busbanzá,15114,GAS,2012,NA
Boyacá,Busbanzá,15114,GAS,2013,NA
Boyacá,Busbanzá,15114,GAS,2014,NA
Boyacá,Busbanzá,15114,GAS,2015,NA
Boyacá,Busbanzá,15114,GAS,2016,NA
Boyacá,Busbanzá,15114,GAS,2017,NA
Boyacá,Busbanzá,15114,GAS,2018,NA
Boyacá,Busbanzá,15114,GAS,2019,NA
Boyacá,Busbanzá,15114,CRUDO,2012,NA
Boyacá,Busbanzá,15114,CRUDO,2013,NA
Boyacá,Busbanzá,15114,CRUDO,2014,NA
Boyacá,Busbanzá,15114,CRUDO,2015,NA
Boyacá,Busbanzá,15114,CRUDO,2016,NA
Boyacá,Busbanzá,15114,CRUDO,2017,NA
Boyacá,Busbanzá,15114,CRUDO,2018,NA
Boyacá,Busbanzá,15114,CRUDO,2019,NA
Boyacá,Corrales,15215,GAS,2012,765221
Boyacá,Corrales,15215,GAS,2013,636411
Boyacá,Corrales,15215,GAS,2014,2460919
Boyacá,Corrales,15215,GAS,2015,2080046
Boyacá,Corrales,15215,GAS,2016,1973514
Boyacá,Corrales,15215,GAS,2017,2754655.1200000006
Boyacá,Corrales,15215,GAS,2018,3392128.2300000004
Boyacá,Corrales,15215,GAS,2019,3645428.63
Boyacá,Corrales,15215,CRUDO,2012,552336
Boyacá,Corrales,15215,CRUDO,2013,505270
Boyacá,Corrales,15215,CRUDO,2014,610121
Boyacá,Corrales,15215,CRUDO,2015,428244
Boyacá,Corrales,15215,CRUDO,2016,221807
Boyacá,Corrales,15215,CRUDO,2017,103114.37
Boyacá,Corrales,15215,CRUDO,2018,124956.55
Boyacá,Corrales,15215,CRUDO,2019,93459.93999999999
Boyacá,Gameza,15296,GAS,2012,NA
Boyacá,Gameza,15296,GAS,2013,NA
Boyacá,Gameza,15296,GAS,2014,NA
Boyacá,Gameza,15296,GAS,2015,NA
Boyacá,Gameza,15296,GAS,2016,NA
Boyacá,Gameza,15296,GAS,2017,NA
Boyacá,Gameza,15296,GAS,2018,NA
Boyacá,Gameza,15296,GAS,2019,NA
Boyacá,Gameza,15296,CRUDO,2012,NA
Boyacá,Gameza,15296,CRUDO,2013,NA
Boyacá,Gameza,15296,CRUDO,2014,NA
Boyacá,Gameza,15296,CRUDO,2015,NA
Boyacá,Gameza,15296,CRUDO,2016,NA
Boyacá,Gameza,15296,CRUDO,2017,NA
Boyacá,Gameza,15296,CRUDO,2018,NA
Boyacá,Gameza,15296,CRUDO,2019,NA
Boyacá,Puerto Boyacá,15572,GAS,2012,NA
Boyacá,Puerto Boyacá,15572,GAS,2013,NA
Boyacá,Puerto Boyacá,15572,GAS,2014,60243
Boyacá,Puerto Boyacá,15572,GAS,2015,844095
Boyacá,Puerto Boyacá,15572,GAS,2016,636488
Boyacá,Puerto Boyacá,15572,GAS,2017,697096.2200000001
Boyacá,Puerto Boyacá,15572,GAS,2018,703180.0400000002
Boyacá,Puerto Boyacá,15572,GAS,2019,733484.9500000001
Boyacá,Puerto Boyacá,15572,CRUDO,2012,13535613
Boyacá,Puerto Boyacá,15572,CRUDO,2013,14415443
Boyacá,Puerto Boyacá,15572,CRUDO,2014,15148866
Boyacá,Puerto Boyacá,15572,CRUDO,2015,15329009
Boyacá,Puerto Boyacá,15572,CRUDO,2016,13721632
Boyacá,Puerto Boyacá,15572,CRUDO,2017,11965898.13
Boyacá,Puerto Boyacá,15572,CRUDO,2018,10806211.080000002
Boyacá,Puerto Boyacá,15572,CRUDO,2019,10335821.580000006
Boyacá,San Luis de Gaceno,15667,GAS,2012,NA
Boyacá,San Luis de Gaceno,15667,GAS,2013,NA
Boyacá,San Luis de Gaceno,15667,GAS,2014,166933
Boyacá,San Luis de Gaceno,15667,GAS,2015,NA
Boyacá,San Luis de Gaceno,15667,GAS,2016,NA
Boyacá,San Luis de Gaceno,15667,GAS,2017,NA
Boyacá,San Luis de Gaceno,15667,GAS,2018,5780.33
Boyacá,San Luis de Gaceno,15667,GAS,2019,5211.27
Boyacá,San Luis de Gaceno,15667,CRUDO,2012,377
Boyacá,San Luis de Gaceno,15667,CRUDO,2013,14880
Boyacá,San Luis de Gaceno,15667,CRUDO,2014,10541
Boyacá,San Luis de Gaceno,15667,CRUDO,2015,NA
Boyacá,San Luis de Gaceno,15667,CRUDO,2016,NA
Boyacá,San Luis de Gaceno,15667,CRUDO,2017,NA
Boyacá,San Luis de Gaceno,15667,CRUDO,2018,25337
Boyacá,San Luis de Gaceno,15667,CRUDO,2019,22050.89
Boyacá,Tópaga,15820,GAS,2012,NA
Boyacá,Tópaga,15820,GAS,2013,90
Boyacá,Tópaga,15820,GAS,2014,1301
Boyacá,Tópaga,15820,GAS,2015,275
Boyacá,Tópaga,15820,GAS,2016,276834
Boyacá,Tópaga,15820,GAS,2017,258.35
Boyacá,Tópaga,15820,GAS,2018,92844.54000000001
Boyacá,Tópaga,15820,GAS,2019,344.87
Boyacá,Tópaga,15820,CRUDO,2012,24809
Boyacá,Tópaga,15820,CRUDO,2013,18953
Boyacá,Tópaga,15820,CRUDO,2014,14055
Boyacá,Tópaga,15820,CRUDO,2015,7190
Boyacá,Tópaga,15820,CRUDO,2016,16324
Boyacá,Tópaga,15820,CRUDO,2017,14833.15
Boyacá,Tópaga,15820,CRUDO,2018,12925.67
Boyacá,Tópaga,15820,CRUDO,2019,11619.990000000002
Caquetá,San José del Fragua,18610,CRUDO,2012,581
Caquetá,San José del Fragua,18610,CRUDO,2013,NA
Caquetá,San José del Fragua,18610,CRUDO,2014,NA
Caquetá,San José del Fragua,18610,CRUDO,2015,NA
Caquetá,San José del Fragua,18610,CRUDO,2016,NA
Caquetá,San José del Fragua,18610,CRUDO,2017,NA
Caquetá,San José del Fragua,18610,CRUDO,2018,NA
Caquetá,San José del Fragua,18610,CRUDO,2019,NA
Caquetá,San Vicente del Caguán,18753,CRUDO,2012,NA
Caquetá,San Vicente del Caguán,18753,CRUDO,2013,NA
Caquetá,San Vicente del Caguán,18753,CRUDO,2014,NA
Caquetá,San Vicente del Caguán,18753,CRUDO,2015,NA
Caquetá,San Vicente del Caguán,18753,CRUDO,2016,NA
Caquetá,San Vicente del Caguán,18753,CRUDO,2017,NA
Caquetá,San Vicente del Caguán,18753,CRUDO,2018,16.61
Caquetá,San Vicente del Caguán,18753,CRUDO,2019,NA
Casanare,Aguazul,85010,GAS,2012,31815268
Casanare,Aguazul,85010,GAS,2013,52406600
Casanare,Aguazul,85010,GAS,2014,69313743
Casanare,Aguazul,85010,GAS,2015,71572595
Casanare,Aguazul,85010,GAS,2016,76619400
Casanare,Aguazul,85010,GAS,2017,69051145.73
Casanare,Aguazul,85010,GAS,2018,77902415.96999998
Casanare,Aguazul,85010,GAS,2019,86758588.81999996
Casanare,Aguazul,85010,CRUDO,2012,10760511
Casanare,Aguazul,85010,CRUDO,2013,9695471
Casanare,Aguazul,85010,CRUDO,2014,9029883
Casanare,Aguazul,85010,CRUDO,2015,7520018
Casanare,Aguazul,85010,CRUDO,2016,7674316
Casanare,Aguazul,85010,CRUDO,2017,6428702.059999997
Casanare,Aguazul,85010,CRUDO,2018,5486202.79
Casanare,Aguazul,85010,CRUDO,2019,4683656.1899999995
Casanare,Hato Corozal,85125,GAS,2012,NA
Casanare,Hato Corozal,85125,GAS,2013,NA
Casanare,Hato Corozal,85125,GAS,2014,NA
Casanare,Hato Corozal,85125,GAS,2015,NA
Casanare,Hato Corozal,85125,GAS,2016,NA
Casanare,Hato Corozal,85125,GAS,2017,NA
Casanare,Hato Corozal,85125,GAS,2018,NA
Casanare,Hato Corozal,85125,GAS,2019,NA
Casanare,Hato Corozal,85125,CRUDO,2012,NA
Casanare,Hato Corozal,85125,CRUDO,2013,8983
Casanare,Hato Corozal,85125,CRUDO,2014,NA
Casanare,Hato Corozal,85125,CRUDO,2015,NA
Casanare,Hato Corozal,85125,CRUDO,2016,NA
Casanare,Hato Corozal,85125,CRUDO,2017,NA
Casanare,Hato Corozal,85125,CRUDO,2018,NA
Casanare,Hato Corozal,85125,CRUDO,2019,NA
Casanare,Maní,85139,GAS,2012,222606
Casanare,Maní,85139,GAS,2013,180119
Casanare,Maní,85139,GAS,2014,133318
Casanare,Maní,85139,GAS,2015,113770
Casanare,Maní,85139,GAS,2016,57474
Casanare,Maní,85139,GAS,2017,60737.93999999999
Casanare,Maní,85139,GAS,2018,50240.869999999995
Casanare,Maní,85139,GAS,2019,22938.230000000003
Casanare,Maní,85139,CRUDO,2012,3962729
Casanare,Maní,85139,CRUDO,2013,4129656
Casanare,Maní,85139,CRUDO,2014,4915700
Casanare,Maní,85139,CRUDO,2015,4007781
Casanare,Maní,85139,CRUDO,2016,2591497
Casanare,Maní,85139,CRUDO,2017,1982964.6999999993
Casanare,Maní,85139,CRUDO,2018,1639490.549999999
Casanare,Maní,85139,CRUDO,2019,1297314.3699999999
Casanare,Monterrey,85162,GAS,2012,NA
Casanare,Monterrey,85162,GAS,2013,1254
Casanare,Monterrey,85162,GAS,2014,225834
Casanare,Monterrey,85162,GAS,2015,230103
Casanare,Monterrey,85162,GAS,2016,76559
Casanare,Monterrey,85162,GAS,2017,115400.62000000001
Casanare,Monterrey,85162,GAS,2018,11804.5
Casanare,Monterrey,85162,GAS,2019,30794.469999999998
Casanare,Monterrey,85162,CRUDO,2012,519032
Casanare,Monterrey,85162,CRUDO,2013,436658
Casanare,Monterrey,85162,CRUDO,2014,373768
Casanare,Monterrey,85162,CRUDO,2015,327575
Casanare,Monterrey,85162,CRUDO,2016,260801
Casanare,Monterrey,85162,CRUDO,2017,127143.74000000002
Casanare,Monterrey,85162,CRUDO,2018,38762.22
Casanare,Monterrey,85162,CRUDO,2019,78143.84
Casanare,Nunchía,85225,GAS,2012,11079
Casanare,Nunchía,85225,GAS,2013,8010
Casanare,Nunchía,85225,GAS,2014,1009
Casanare,Nunchía,85225,GAS,2015,10235
Casanare,Nunchía,85225,GAS,2016,484
Casanare,Nunchía,85225,GAS,2017,13599.51
Casanare,Nunchía,85225,GAS,2018,14745.899999999998
Casanare,Nunchía,85225,GAS,2019,12963.85
Casanare,Nunchía,85225,CRUDO,2012,9927
Casanare,Nunchía,85225,CRUDO,2013,33111
Casanare,Nunchía,85225,CRUDO,2014,4269
Casanare,Nunchía,85225,CRUDO,2015,11718
Casanare,Nunchía,85225,CRUDO,2016,5764
Casanare,Nunchía,85225,CRUDO,2017,4005.7999999999993
Casanare,Nunchía,85225,CRUDO,2018,7729.63
Casanare,Nunchía,85225,CRUDO,2019,2399.37
Casanare,Orocué,85230,GAS,2012,208659
Casanare,Orocué,85230,GAS,2013,327774
Casanare,Orocué,85230,GAS,2014,361376
Casanare,Orocué,85230,GAS,2015,388912
Casanare,Orocué,85230,GAS,2016,206741
Casanare,Orocué,85230,GAS,2017,150742.35
Casanare,Orocué,85230,GAS,2018,99106.69999999997
Casanare,Orocué,85230,GAS,2019,67059.34000000003
Casanare,Orocué,85230,CRUDO,2012,11026983
Casanare,Orocué,85230,CRUDO,2013,11693885
Casanare,Orocué,85230,CRUDO,2014,10247406.00002
Casanare,Orocué,85230,CRUDO,2015,8287448
Casanare,Orocué,85230,CRUDO,2016,6032711
Casanare,Orocué,85230,CRUDO,2017,5858572.379999999
Casanare,Orocué,85230,CRUDO,2018,5014898.009999998
Casanare,Orocué,85230,CRUDO,2019,5175392.0900000045
Casanare,Paz de Ariporo,85250,GAS,2012,NA
Casanare,Paz de Ariporo,85250,GAS,2013,NA
Casanare,Paz de Ariporo,85250,GAS,2014,59143
Casanare,Paz de Ariporo,85250,GAS,2015,46321
Casanare,Paz de Ariporo,85250,GAS,2016,33441
Casanare,Paz de Ariporo,85250,GAS,2017,31150.460000000006
Casanare,Paz de Ariporo,85250,GAS,2018,47716.42999999997
Casanare,Paz de Ariporo,85250,GAS,2019,34835.52
Casanare,Paz de Ariporo,85250,CRUDO,2012,3848186
Casanare,Paz de Ariporo,85250,CRUDO,2013,4974281
Casanare,Paz de Ariporo,85250,CRUDO,2014,4352410
Casanare,Paz de Ariporo,85250,CRUDO,2015,4567937
Casanare,Paz de Ariporo,85250,CRUDO,2016,3037725
Casanare,Paz de Ariporo,85250,CRUDO,2017,2382247.8799999994
Casanare,Paz de Ariporo,85250,CRUDO,2018,1923892.769999999
Casanare,Paz de Ariporo,85250,CRUDO,2019,1819343.1199999987
Casanare,PENDIENTE CERTIFICADO IGAC,509000,CRUDO,2012,NA
Casanare,PENDIENTE CERTIFICADO IGAC,509000,CRUDO,2013,NA
Casanare,PENDIENTE CERTIFICADO IGAC,509000,CRUDO,2014,NA
Casanare,PENDIENTE CERTIFICADO IGAC,509000,CRUDO,2015,NA
Casanare,PENDIENTE CERTIFICADO IGAC,509000,CRUDO,2016,NA
Casanare,PENDIENTE CERTIFICADO IGAC,509000,CRUDO,2017,NA
Casanare,PENDIENTE CERTIFICADO IGAC,509000,CRUDO,2018,1577597.9199999997
Casanare,PENDIENTE CERTIFICADO IGAC,509000,CRUDO,2019,NA
Casanare,Pore,85263,GAS,2012,15753
Casanare,Pore,85263,GAS,2013,28879
Casanare,Pore,85263,GAS,2014,12517
Casanare,Pore,85263,GAS,2015,3051
Casanare,Pore,85263,GAS,2016,4440
Casanare,Pore,85263,GAS,2017,10455.52
Casanare,Pore,85263,GAS,2018,4521.9
Casanare,Pore,85263,GAS,2019,2502.36
Casanare,Pore,85263,CRUDO,2012,3030116
Casanare,Pore,85263,CRUDO,2013,1888921
Casanare,Pore,85263,CRUDO,2014,804760
Casanare,Pore,85263,CRUDO,2015,271838
Casanare,Pore,85263,CRUDO,2016,59825
Casanare,Pore,85263,CRUDO,2017,132510.91
Casanare,Pore,85263,CRUDO,2018,133662.67000000004
Casanare,Pore,85263,CRUDO,2019,232091.9
Casanare,San Luis de Palenque,85325,GAS,2012,NA
Casanare,San Luis de Palenque,85325,GAS,2013,43450
Casanare,San Luis de Palenque,85325,GAS,2014,28531
Casanare,San Luis de Palenque,85325,GAS,2015,64774
Casanare,San Luis de Palenque,85325,GAS,2016,34180
Casanare,San Luis de Palenque,85325,GAS,2017,17446.460000000003
Casanare,San Luis de Palenque,85325,GAS,2018,29813.210000000003
Casanare,San Luis de Palenque,85325,GAS,2019,4866.4000000000015
Casanare,San Luis de Palenque,85325,CRUDO,2012,3517040
Casanare,San Luis de Palenque,85325,CRUDO,2013,8363253
Casanare,San Luis de Palenque,85325,CRUDO,2014,10435615
Casanare,San Luis de Palenque,85325,CRUDO,2015,6558235
Casanare,San Luis de Palenque,85325,CRUDO,2016,4176202
Casanare,San Luis de Palenque,85325,CRUDO,2017,3051254.759999996
Casanare,San Luis de Palenque,85325,CRUDO,2018,2323134.1100000003
Casanare,San Luis de Palenque,85325,CRUDO,2019,2352149.38
Casanare,Tauramena,85410,GAS,2012,42363725
Casanare,Tauramena,85410,GAS,2013,50483949
Casanare,Tauramena,85410,GAS,2014,58791763
Casanare,Tauramena,85410,GAS,2015,59658029
Casanare,Tauramena,85410,GAS,2016,56576770
Casanare,Tauramena,85410,GAS,2017,50890897.21000002
Casanare,Tauramena,85410,GAS,2018,57432552.85999998
Casanare,Tauramena,85410,GAS,2019,66109713.09999999
Casanare,Tauramena,85410,CRUDO,2012,6572376
Casanare,Tauramena,85410,CRUDO,2013,7756977
Casanare,Tauramena,85410,CRUDO,2014,11727134
Casanare,Tauramena,85410,CRUDO,2015,14974602
Casanare,Tauramena,85410,CRUDO,2016,12766557
Casanare,Tauramena,85410,CRUDO,2017,12746925.949999997
Casanare,Tauramena,85410,CRUDO,2018,14672284.699999986
Casanare,Tauramena,85410,CRUDO,2019,17428548.34
Casanare,Trinidad,85430,GAS,2012,66
