codmpio,departamento,municipio,year,IICA,IICA_cat
85010,CASANARE,AGUAZUL,2009,0.023302693,3
85015,CASANARE,CHÁMEZA,2009,0.001730127,1
85125,CASANARE,HATO COROZAL,2009,0.013135912,2
85136,CASANARE,LA SALINA,2009,0.001082004,1
85139,CASANARE,MANÍ,2009,0.005573141,1
85162,CASANARE,MONTERREY,2009,4.2835e-4,1
85225,CASANARE,NUNCHÍA,2009,0.009922777,2
85230,CASANARE,OROCUÉ,2009,0.009089425,2
85250,CASANARE,PAZ DE ARIPORO,2009,0.016268907,2
85263,CASANARE,PORE,2009,0.002965957,1
85279,CASANARE,RECETOR,2009,0.020672088,3
85300,CASANARE,SABANALARGA,2009,0.006930642,2
85315,CASANARE,SÁCAMA,2009,0.083458349,5
85325,CASANARE,SAN LUIS DE PALENQUE,2009,0.004932028,1
85400,CASANARE,TÁMARA,2009,0.010400045,2
85410,CASANARE,TAURAMENA,2009,0.003579352,1
85430,CASANARE,TRINIDAD,2009,0.008625232,2
85440,CASANARE,VILLANUEVA,2009,0.002450055,1
86001,PUTUMAYO,MOCOA,2009,0.011648506,2
86219,PUTUMAYO,COLÓN,2009,0.001011167,1
86320,PUTUMAYO,ORITO,2009,0.035451051,4
86568,PUTUMAYO,PUERTO ASÍS,2009,0.061457951,5
86569,PUTUMAYO,PUERTO CAICEDO,2009,0.11719162,5
86571,PUTUMAYO,PUERTO GUZMÁN,2009,0.062183205,5
86573,PUTUMAYO,PUERTO LEGUÍZAMO,2009,0.041017901,4
86749,PUTUMAYO,SIBUNDOY,2009,0.004459203,1
86755,PUTUMAYO,SAN FRANCISCO,2009,0.003792195,1
86757,PUTUMAYO,SAN MIGUEL,2009,0.071591549,5
86760,PUTUMAYO,SANTIAGO,2009,0.002623979,1
86865,PUTUMAYO,VALLE DEL GUAMUEZ,2009,0.061725844,5
86885,PUTUMAYO,VILLAGARZÓN,2009,0.043097649,4
88001,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",SAN ANDRÉS,2009,0.002295178,1
88564,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",PROVIDENCIA,2009,0,1
91001,AMAZONAS,LETICIA,2009,0.002977353,1
91263,AMAZONAS,EL ENCANTO,2009,0.001148324,1
91405,AMAZONAS,LA CHORRERA,2009,7.49073e-4,1
91407,AMAZONAS,LA PEDRERA,2009,4.34036e-4,1
91430,AMAZONAS,LA VICTORIA,2009,8.68529e-5,1
91460,AMAZONAS,MIRITÍ - PARANÁ,2009,4.7432e-4,1
91530,AMAZONAS,PUERTO ALEGRÍA,2009,0.001198404,1
91536,AMAZONAS,PUERTO ARICA,2009,0,1
91540,AMAZONAS,PUERTO NARIÑO,2009,3.25791e-5,1
91669,AMAZONAS,PUERTO SANTANDER,2009,0.001405457,1
91798,AMAZONAS,TARAPACÁ,2009,6.14961e-4,1
94001,GUAINÍA,INÍRIDA,2009,0.02128629,3
94343,GUAINÍA,BARRANCO MINAS,2009,0.026103718,3
94663,GUAINÍA,MAPIRIPANA,2009,0.030923665,3
94883,GUAINÍA,SAN FELIPE,2009,0.002261731,1
94884,GUAINÍA,PUERTO COLOMBIA,2009,1.65298e-4,1
94885,GUAINÍA,LA GUADALUPE,2009,0.005378077,1
94886,GUAINÍA,CACAHUAL,2009,7.64669e-4,1
94887,GUAINÍA,PANA PANA,2009,0.001889527,1
94888,GUAINÍA,MORICHAL,2009,0.005923929,1
95001,GUAVIARE,SAN JOSÉ DEL GUAVIARE,2009,0.081328779,5
95015,GUAVIARE,CALAMAR,2009,0.087549396,5
95025,GUAVIARE,EL RETORNO,2009,0.060160328,5
95200,GUAVIARE,MIRAFLORES,2009,0.171761096,5
97001,VAUPÉS,MITÚ,2009,0.004447309,1
97161,VAUPÉS,CARURÚ,2009,0.103235319,5
97511,VAUPÉS,PACOA,2009,0.001285655,1
97666,VAUPÉS,TARAIRA,2009,0.004763084,1
97777,VAUPÉS,PAPUNAUA,2009,1.72946e-4,1
97889,VAUPÉS,YAVARATÉ,2009,0.001016101,1
99001,VICHADA,PUERTO CARREÑO,2009,0.002126651,1
99524,VICHADA,LA PRIMAVERA,2009,0.006574334,2
99624,VICHADA,SANTA ROSALÍA,2009,0.006991072,2
99773,VICHADA,CUMARIBO,2009,0.017667167,2
50711,META,VISTAHERMOSA,2008,0.248520598,5
11001,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2008,0.004089032,1
81794,ARAUCA,TAME,2008,0.112189963,5
50350,META,LA MACARENA,2008,0.093436226,5
50370,META,URIBE,2008,0.247800261,5
54810,NORTE DE SANTANDER,TIBÚ,2008,0.103899963,5
76109,VALLE DEL CAUCA,BUENAVENTURA,2008,0.039830506,4
95001,GUAVIARE,SAN JOSÉ DEL GUAVIARE,2008,0.077921301,5
76001,VALLE DEL CAUCA,CALI,2008,0.012487586,2
99773,VICHADA,CUMARIBO,2008,0.053846315,4
81065,ARAUCA,ARAUQUITA,2008,0.108634785,5
41001,HUILA,NEIVA,2008,0.009709392,2
18410,CAQUETÁ,LA MONTAÑITA,2008,0.09834893,5
73168,TOLIMA,CHAPARRAL,2008,0.04698091,4
50325,META,MAPIRIPÁN,2008,0.126131207,5
50330,META,MESETAS,2008,0.175120309,5
23807,CÓRDOBA,TIERRALTA,2008,0.05887612,5
41206,HUILA,COLOMBIA,2008,0.123487316,5
50590,META,PUERTO RICO,2008,0.18061845,5
73001,TOLIMA,IBAGUÉ,2008,0.010627122,2
52835,NARIÑO,SAN ANDRÉS DE TUMACO,2008,0.141340822,5
73555,TOLIMA,PLANADAS,2008,0.055593591,4
19821,CAUCA,TORIBÍO,2008,0.033296213,4
86568,PUTUMAYO,PUERTO ASÍS,2008,0.129264504,5
17662,CALDAS,SAMANÁ,2008,0.04785848,4
18753,CAQUETÁ,SAN VICENTE DEL CAGUÁN,2008,0.070386864,5
19212,CAUCA,CORINTO,2008,0.031875093,4
86571,PUTUMAYO,PUERTO GUZMÁN,2008,0.092186794,5
18001,CAQUETÁ,FLORENCIA,2008,0.019608771,3
18150,CAQUETÁ,CARTAGENA DEL CHAIRÁ,2008,0.05665762,4
19517,CAUCA,PÁEZ,2008,0.023321353,3
19532,CAUCA,PATÍA,2008,0.052615862,4
54250,NORTE DE SANTANDER,EL TARRA,2008,0.163546279,5
5854,ANTIOQUIA,VALDIVIA,2008,0.158904761,5
20001,CESAR,VALLEDUPAR,2008,0.007830843,2
23580,CÓRDOBA,PUERTO LIBERTADOR,2008,0.100214243,5
52215,NARIÑO,CÓRDOBA,2008,0.038183458,4
54800,NORTE DE SANTANDER,TEORAMA,2008,0.076859839,5
73624,TOLIMA,ROVIRA,2008,0.045133349,4
86320,PUTUMAYO,ORITO,2008,0.062749624,5
27001,CHOCÓ,QUIBDÓ,2008,0.017526079,2
5361,ANTIOQUIA,ITUANGO,2008,0.128424421,5
50001,META,VILLAVICENCIO,2008,0.013141923,2
52573,NARIÑO,PUERRES,2008,0.036613185,4
52612,NARIÑO,RICAURTE,2008,0.060146812,5
5040,ANTIOQUIA,ANORÍ,2008,0.143936038,5
5667,ANTIOQUIA,SAN RAFAEL,2008,0.042559665000000003,4
19050,CAUCA,ARGELIA,2008,0.108784772,5
44430,LA GUAJIRA,MAICAO,2008,0.011726112,2
54344,NORTE DE SANTANDER,HACARÍ,2008,0.054276675,4
54498,NORTE DE SANTANDER,OCAÑA,2008,0.014121773,2
73616,TOLIMA,RIOBLANCO,2008,0.042161532,4
5847,ANTIOQUIA,URRAO,2008,0.02552665,3
52678,NARIÑO,SAMANIEGO,2008,0.063203387,5
86757,PUTUMAYO,SAN MIGUEL,2008,0.13161248,5
5480,ANTIOQUIA,MUTATÁ,2008,0.033577692,4
5790,ANTIOQUIA,TARAZÁ,2008,0.106416203,5
47001,MAGDALENA,SANTA MARTA,2008,0.023817282,3
52356,NARIÑO,IPIALES,2008,0.019845614,3
54670,NORTE DE SANTANDER,SAN CALIXTO,2008,0.098712757,5
81300,ARAUCA,FORTUL,2008,0.059622124,5
5313,ANTIOQUIA,GRANADA,2008,0.035488069,4
17541,CALDAS,PENSILVANIA,2008,0.019983908,3
18592,CAQUETÁ,PUERTO RICO,2008,0.071034782,5
27491,CHOCÓ,NÓVITA,2008,0.069400877,5
41668,HUILA,SAN AGUSTÍN,2008,0.015345043,2
47053,MAGDALENA,ARACATACA,2008,0.039162163,4
52079,NARIÑO,BARBACOAS,2008,0.176166266,5
54001,NORTE DE SANTANDER,CÚCUTA,2008,0.013004892,2
5660,ANTIOQUIA,SAN LUIS,2008,0.07083527,5
18756,CAQUETÁ,SOLANO,2008,0.035243236,4
19256,CAUCA,EL TAMBO,2008,0.072348483,5
23466,CÓRDOBA,MONTELÍBANO,2008,0.059008453,5
27245,CHOCÓ,EL CARMEN DE ATRATO,2008,0.018567229,2
41020,HUILA,ALGECIRAS,2008,0.043751292,4
41132,HUILA,CAMPOALEGRE,2008,0.018494722,2
44001,LA GUAJIRA,RIOHACHA,2008,0.01126556,2
54206,NORTE DE SANTANDER,CONVENCIÓN,2008,0.033545453,4
73461,TOLIMA,MURILLO,2008,0.047354862,4
86569,PUTUMAYO,PUERTO CAICEDO,2008,0.083677389,5
86865,PUTUMAYO,VALLE DEL GUAMUEZ,2008,0.138077378,5
95015,GUAVIARE,CALAMAR,2008,0.067851417,5
5001,ANTIOQUIA,MEDELLÍN,2008,0.007341512,2
5234,ANTIOQUIA,DABEIBA,2008,0.037135448,4
5887,ANTIOQUIA,YARUMAL,2008,0.020715296,3
15533,BOYACÁ,PAYA,2008,0.090955876,5
17013,CALDAS,AGUADAS,2008,0.022891447,3
17433,CALDAS,MANZANARES,2008,0.024028456,3
19455,CAUCA,MIRANDA,2008,0.018134885,2
20570,CESAR,PUEBLO BELLO,2008,0.019470282,3
52540,NARIÑO,POLICARPA,2008,0.118687257,5
54109,NORTE DE SANTANDER,BUCARASICA,2008,0.044403285,4
73043,TOLIMA,ANZOÁTEGUI,2008,0.027292313,3
73067,TOLIMA,ATACO,2008,0.022741426,3
81736,ARAUCA,SARAVENA,2008,0.083602704,5
5483,ANTIOQUIA,NARIÑO,2008,0.026712986,3
5579,ANTIOQUIA,PUERTO BERRÍO,2008,0.020928351,3
5690,ANTIOQUIA,SANTO DOMINGO,2008,0.022220036,3
5736,ANTIOQUIA,SEGOVIA,2008,0.037116624,4
5756,ANTIOQUIA,SONSÓN,2008,0.029796371,3
18785,CAQUETÁ,SOLITA,2008,0.053698722,4
19110,CAUCA,BUENOS AIRES,2008,0.01907423,2
19137,CAUCA,CALDONO,2008,0.010381741,2
19142,CAUCA,CALOTO,2008,0.041296642,4
19698,CAUCA,SANTANDER DE QUILICHAO,2008,0.018587707,2
47288,MAGDALENA,FUNDACIÓN,2008,0.036310486,4
52256,NARIÑO,EL ROSARIO,2008,0.069277033,5
54245,NORTE DE SANTANDER,EL CARMEN,2008,0.036719054,4
70230,SUCRE,CHALÁN,2008,0.042646039,4
70508,SUCRE,OVEJAS,2008,0.026734298,3
73236,TOLIMA,DOLORES,2008,0.040651571,4
73411,TOLIMA,LÍBANO,2008,0.017950324,2
76834,VALLE DEL CAUCA,TULUÁ,2008,0.020173019,3
95200,GUAVIARE,MIRAFLORES,2008,0.05673217,4
5055,ANTIOQUIA,ARGELIA,2008,0.053395666,4
5079,ANTIOQUIA,BARBOSA,2008,0.011661318,2
5093,ANTIOQUIA,BETULIA,2008,0.015749734,2
5197,ANTIOQUIA,COCORNÁ,2008,0.018932542,2
5467,ANTIOQUIA,MONTEBELLO,2008,0.01899565,2
5495,ANTIOQUIA,NECHÍ,2008,0.052046198,4
5604,ANTIOQUIA,REMEDIOS,2008,0.017114837,2
5893,ANTIOQUIA,YONDÓ,2008,0.056158036,4
13244,BOLÍVAR,EL CARMEN DE BOLÍVAR,2008,0.011506023,2
13744,BOLÍVAR,SIMITÍ,2008,0.093967952,5
18205,CAQUETÁ,CURILLO,2008,0.046640854,4
19001,CAUCA,POPAYÁN,2008,0.011852795,2
19100,CAUCA,BOLÍVAR,2008,0.018927881,2
19364,CAUCA,JAMBALÓ,2008,0.007611246,2
19450,CAUCA,MERCADERES,2008,0.040878002,4
27660,CHOCÓ,SAN JOSÉ DEL PALMAR,2008,0.101002723,5
50400,META,LEJANÍAS,2008,0.027318081,3
50577,META,PUERTO LLERAS,2008,0.041300897,4
52233,NARIÑO,CUMBITARA,2008,0.100499369,5
54174,NORTE DE SANTANDER,CHITAGÁ,2008,0.025520196,3
54720,NORTE DE SANTANDER,SARDINATA,2008,0.043017909,4
63130,QUINDÍO,CALARCÁ,2008,0.011492214,2
76275,VALLE DEL CAUCA,FLORIDA,2008,0.022419525,3
81001,ARAUCA,ARAUCA,2008,0.009445176,2
94001,GUAINÍA,INÍRIDA,2008,0.013691247,2
95025,GUAVIARE,EL RETORNO,2008,0.044871848,4
5002,ANTIOQUIA,ABEJORRAL,2008,0.012154068,2
5034,ANTIOQUIA,ANDES,2008,0.012045514,2
5284,ANTIOQUIA,FRONTINO,2008,0.014830006,2
8001,ATLÁNTICO,BARRANQUILLA,2008,0.005354944,1
13473,BOLÍVAR,MORALES,2008,0.026759446,3
17042,CALDAS,ANSERMA,2008,0.013428359,2
18256,CAQUETÁ,EL PAUJÍL,2008,0.030008787,3
18460,CAQUETÁ,MILÁN,2008,0.04650474,4
18610,CAQUETÁ,SAN JOSÉ DEL FRAGUA,2008,0.048454516,4
19355,CAUCA,INZÁ,2008,0.007933304,2
19473,CAUCA,MORALES,2008,0.017084744,2
19573,CAUCA,PUERTO TEJADA,2008,0.02380915,3
20013,CESAR,AGUSTÍN CODAZZI,2008,0.011228633,2
20238,CESAR,EL COPEY,2008,0.013602251,2
41006,HUILA,ACEVEDO,2008,0.020403385,3
41016,HUILA,AIPE,2008,0.012808574,2
41078,HUILA,BARAYA,2008,0.038821138,4
41298,HUILA,GARZÓN,2008,0.010813801,2
41359,HUILA,ISNOS,2008,0.011847221,2
41551,HUILA,PITALITO,2008,0.014123247,2
44090,LA GUAJIRA,DIBULLA,2008,0.049377374,4
44650,LA GUAJIRA,SAN JUAN DEL CESAR,2008,0.01336999,2
50251,META,EL CASTILLO,2008,0.057130255,5
50689,META,SAN MARTÍN,2008,0.022344386,3
52254,NARIÑO,EL PEÑOL,2008,0.034605227,4
52699,NARIÑO,SANTACRUZ,2008,0.060137887,5
54239,NORTE DE SANTANDER,DURANIA,2008,0.046197847,4
63548,QUINDÍO,PIJAO,2008,0.04861198,4
66170,RISARALDA,DOSQUEBRADAS,2008,0.014994254,2
66456,RISARALDA,MISTRATÓ,2008,0.022771884,3
66682,RISARALDA,SANTA ROSA DE CABAL,2008,0.018077811,2
68655,SANTANDER,SABANA DE TORRES,2008,0.020652849,3
70678,SUCRE,SAN BENITO ABAD,2008,0.014725148,2
73226,TOLIMA,CUNDAY,2008,0.024307488,3
73408,TOLIMA,LÉRIDA,2008,0.023812495,3
73504,TOLIMA,ORTEGA,2008,0.014194344,2
73563,TOLIMA,PRADO,2008,0.025737705,3
73675,TOLIMA,SAN ANTONIO,2008,0.024228826,3
73686,TOLIMA,SANTA ISABEL,2008,0.066085033,5
73873,TOLIMA,VILLARRICA,2008,0.074270204,5
85125,CASANARE,HATO COROZAL,2008,0.016011268,2
5147,ANTIOQUIA,CAREPA,2008,0.021658612,3
5400,ANTIOQUIA,LA UNIÓN,2008,0.010484174,2
5647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,2008,0.045931898,4
5837,ANTIOQUIA,TURBO,2008,0.01964316,3
5890,ANTIOQUIA,YOLOMBÓ,2008,0.013360428,2
5895,ANTIOQUIA,ZARAGOZA,2008,0.05451088,4
13042,BOLÍVAR,ARENAL,2008,0.025290661,3
13160,BOLÍVAR,CANTAGALLO,2008,0.118297949,5
13670,BOLÍVAR,SAN PABLO,2008,0.095824935,5
13683,BOLÍVAR,SANTA ROSA,2008,0.012985449,2
15377,BOYACÁ,LABRANZAGRANDE,2008,0.02609529,3
15550,BOYACÁ,PISBA,2008,0.066899814,5
15839,BOYACÁ,TUTAZÁ,2008,0.036220539,4
17444,CALDAS,MARQUETALIA,2008,0.010264059,2
17653,CALDAS,SALAMINA,2008,0.013972943,2
18029,CAQUETÁ,ALBANIA,2008,0.040810924,4
18479,CAQUETÁ,MORELIA,2008,0.030084262,3
19075,CAUCA,BALBOA,2008,0.030051019000000002,3
19130,CAUCA,CAJIBÍO,2008,0.011098449,2
19548,CAUCA,PIENDAMÓ,2008,0.004420954,1
20060,CESAR,BOSCONIA,2008,0.01010472,2
20750,CESAR,SAN DIEGO,2008,0.01478472,2
23855,CÓRDOBA,VALENCIA,2008,0.030432452,3
25120,CUNDINAMARCA,CABRERA,2008,0.046247069,4
27073,CHOCÓ,BAGADÓ,2008,0.026243974,3
27205,CHOCÓ,CONDOTO,2008,0.030728398,3
27361,CHOCÓ,ISTMINA,2008,0.074738115,5
44098,LA GUAJIRA,DISTRACCIÓN,2008,0.00922453,2
44420,LA GUAJIRA,LA JAGUA DEL PILAR,2008,0.053939782,4
44847,LA GUAJIRA,URIBIA,2008,6.32637e-4,1
47189,MAGDALENA,CIÉNAGA,2008,0.01898822,2
47555,MAGDALENA,PLATO,2008,0.005919529,1
52001,NARIÑO,PASTO,2008,0.005861564,1
52435,NARIÑO,MALLAMA,2008,0.019984152,3
52693,NARIÑO,SAN PABLO,2008,0.01104235,2
52786,NARIÑO,TAMINANGO,2008,0.015965942,2
63001,QUINDÍO,ARMENIA,2008,0.008129597,2
63690,QUINDÍO,SALENTO,2008,0.035944972,4
68081,SANTANDER,BARRANCABERMEJA,2008,0.01256304,2
68176,SANTANDER,CHIMA,2008,0.027589042,3
68190,SANTANDER,CIMITARRA,2008,0.0334033,4
68572,SANTANDER,PUENTE NACIONAL,2008,0.017540816,2
70418,SUCRE,LOS PALMITOS,2008,0.010080671,2
70717,SUCRE,SAN PEDRO,2008,0.010322499,2
73124,TOLIMA,CAJAMARCA,2008,0.022560453,3
73622,TOLIMA,RONCESVALLES,2008,0.067020163,5
73861,TOLIMA,VENADILLO,2008,0.017358443,2
76111,VALLE DEL CAUCA,GUADALAJARA DE BUGA,2008,0.018064441,2
76364,VALLE DEL CAUCA,JAMUNDÍ,2008,0.017413642,2
81220,ARAUCA,CRAVO NORTE,2008,0.080029562,5
85010,CASANARE,AGUAZUL,2008,0.031764399,4
86885,PUTUMAYO,VILLAGARZÓN,2008,0.054356124,4
94663,GUAINÍA,MAPIRIPANA,2008,0.029051656,3
97161,VAUPÉS,CARURÚ,2008,0.038398817,4
5031,ANTIOQUIA,AMALFI,2008,0.038343091,4
5145,ANTIOQUIA,CARAMANTA,2008,0.011842879,2
5148,ANTIOQUIA,EL CARMEN DE VIBORAL,2008,0.006472514,1
5475,ANTIOQUIA,MURINDÓ,2008,0.014621021,2
5615,ANTIOQUIA,RIONEGRO,2008,0.007869739,2
5628,ANTIOQUIA,SABANALARGA,2008,0.021261998,3
5649,ANTIOQUIA,SAN CARLOS,2008,0.025707321,3
5670,ANTIOQUIA,SAN ROQUE,2008,0.012593927,2
5858,ANTIOQUIA,VEGACHÍ,2008,0.027042935,3
8675,ATLÁNTICO,SANTA LUCÍA,2008,0.006109736,1
13688,BOLÍVAR,SANTA ROSA DEL SUR,2008,0.053183675,4
15518,BOYACÁ,PAJARITO,2008,0.021632282,3
15755,BOYACÁ,SOCOTÁ,2008,0.006727467,2
15759,BOYACÁ,SOGAMOSO,2008,0.002445348,1
15790,BOYACÁ,TASCO,2008,0.011100783,2
17495,CALDAS,NORCASIA,2008,0.024096658,3
17873,CALDAS,VILLAMARÍA,2008,0.008482149,2
18094,CAQUETÁ,BELÉN DE LOS ANDAQUÍES,2008,0.034528747,4
19418,CAUCA,LÓPEZ DE MICAY,2008,0.033991333,4
19760,CAUCA,SOTARA,2008,0.008655095,2
19807,CAUCA,TIMBÍO,2008,0.007323827,2
19824,CAUCA,TOTORÓ,2008,0.005244891,1
20011,CESAR,AGUACHICA,2008,0.017895505,2
20032,CESAR,ASTREA,2008,0.007389377,2
20228,CESAR,CURUMANÍ,2008,0.019763475,3
23555,CÓRDOBA,PLANETA RICA,2008,0.011262733,2
25175,CUNDINAMARCA,CHÍA,2008,0.001043947,1
25279,CUNDINAMARCA,FÓMEQUE,2008,0.005132414,1
25506,CUNDINAMARCA,VENECIA,2008,0.0254416,3
25745,CUNDINAMARCA,SIMIJACA,2008,0.006494966,2
27615,CHOCÓ,RIOSUCIO,2008,0.014981109,2
27787,CHOCÓ,TADÓ,2008,0.019241927,3
41306,HUILA,GIGANTE,2008,0.008667092,2
41770,HUILA,SUAZA,2008,0.017854664,2
41797,HUILA,TESALIA,2008,0.008316271,2
47660,MAGDALENA,SABANAS DE SAN ÁNGEL,2008,0.02512249,3
50568,META,PUERTO GAITÁN,2008,0.018560588,2
50683,META,SAN JUAN DE ARAMA,2008,0.056776538,4
52788,NARIÑO,TANGUA,2008,0.009254127,2
54003,NORTE DE SANTANDER,ÁBREGO,2008,0.009642731,2
54405,NORTE DE SANTANDER,LOS PATIOS,2008,0.0116931,2
54553,NORTE DE SANTANDER,PUERTO SANTANDER,2008,0.007406014,2
54673,NORTE DE SANTANDER,SAN CAYETANO,2008,0.01650011,2
54820,NORTE DE SANTANDER,TOLEDO,2008,0.004051419,1
54871,NORTE DE SANTANDER,VILLA CARO,2008,0.012597371,2
63190,QUINDÍO,CIRCASIA,2008,0.009790722,2
63212,QUINDÍO,CÓRDOBA,2008,0.022758741,3
63302,QUINDÍO,GÉNOVA,2008,0.0181929,2
63401,QUINDÍO,LA TEBAIDA,2008,0.010715322,2
66001,RISARALDA,PEREIRA,2008,0.017754598,2
68001,SANTANDER,BUCARAMANGA,2008,0.005270363,1
68101,SANTANDER,BOLÍVAR,2008,0.0516502,4
68318,SANTANDER,GUACA,2008,0.014338696,2
68575,SANTANDER,PUERTO WILCHES,2008,0.012076538,2
70429,SUCRE,MAJAGUAL,2008,0.002575777,1
73200,TOLIMA,COELLO,2008,0.007483097,2
73352,TOLIMA,ICONONZO,2008,0.026358781,3
73483,TOLIMA,NATAGAIMA,2008,0.011044913,2
76113,VALLE DEL CAUCA,BUGALAGRANDE,2008,0.022591205,3
76616,VALLE DEL CAUCA,RIOFRÍO,2008,0.032072145,4
81591,ARAUCA,PUERTO RONDÓN,2008,0.037525918,4
85136,CASANARE,LA SALINA,2008,0.049258623,4
85263,CASANARE,PORE,2008,0.012750605,2
85279,CASANARE,RECETOR,2008,0.015053002,2
85315,CASANARE,SÁCAMA,2008,0.064192958,5
85400,CASANARE,TÁMARA,2008,0.014023853,2
86573,PUTUMAYO,PUERTO LEGUÍZAMO,2008,0.052848749,4
5038,ANTIOQUIA,ANGOSTURA,2008,0.010663982,2
5120,ANTIOQUIA,CÁCERES,2008,0.04854307,4
5125,ANTIOQUIA,CAICEDO,2008,0.013139456,2
5134,ANTIOQUIA,CAMPAMENTO,2008,0.013795976,2
5142,ANTIOQUIA,CARACOLÍ,2008,0.008851849,2
5154,ANTIOQUIA,CAUCASIA,2008,0.015915364,2
5237,ANTIOQUIA,DONMATÍAS,2008,0.008475775,2
5282,ANTIOQUIA,FREDONIA,2008,0.007356577,2
5425,ANTIOQUIA,MACEO,2008,0.009605774,2
5652,ANTIOQUIA,SAN FRANCISCO,2008,0.081666045,5
5659,ANTIOQUIA,SAN JUAN DE URABÁ,2008,0.007235319,2
5665,ANTIOQUIA,SAN PEDRO DE URABÁ,2008,0.017071757,2
5674,ANTIOQUIA,SAN VICENTE FERRER,2008,0.007018388,2
5686,ANTIOQUIA,SANTA ROSA DE OSOS,2008,0.007745929,2
5761,ANTIOQUIA,SOPETRÁN,2008,0.017993001,2
5861,ANTIOQUIA,VENECIA,2008,0.004403234,1
5873,ANTIOQUIA,VIGÍA DEL FUERTE,2008,0.023232752,3
8421,ATLÁNTICO,LURUACO,2008,0.004213806,1
13001,BOLÍVAR,CARTAGENA DE INDIAS,2008,0.003704817,1
13074,BOLÍVAR,BARRANCO DE LOBA,2008,0.019158022,3
13212,BOLÍVAR,CÓRDOBA,2008,0.00880048,2
15001,BOYACÁ,TUNJA,2008,0.001306946,1
15135,BOYACÁ,CAMPOHERMOSO,2008,0.015165348,2
15238,BOYACÁ,DUITAMA,2008,0.001695659,1
15660,BOYACÁ,SAN EDUARDO,2008,0.020228287,3
17272,CALDAS,FILADELFIA,2008,0.015691135,2
17388,CALDAS,LA MERCED,2008,0.01294364,2
17442,CALDAS,MARMATO,2008,0.007023489,2
17486,CALDAS,NEIRA,2008,0.010421243,2
19290,CAUCA,FLORENCIA,2008,0.016755464,2
19533,CAUCA,PIAMONTE,2008,0.069317207,5
19701,CAUCA,SANTA ROSA,2008,0.013245596,2
19743,CAUCA,SILVIA,2008,0.003509078,1
20178,CESAR,CHIRIGUANÁ,2008,0.007946445,2
20295,CESAR,GAMARRA,2008,0.004238052,1
20310,CESAR,GONZÁLEZ,2008,0.003328545,1
20400,CESAR,LA JAGUA DE IBIRICO,2008,0.004671778,1
20443,CESAR,MANAURE BALCÓN DEL CESAR,2008,0.008088882,2
20614,CESAR,RÍO DE ORO,2008,0.00852678,2
23001,CÓRDOBA,MONTERÍA,2008,0.006116953,1
23500,CÓRDOBA,MOÑITOS,2008,0.009584268,2
23574,CÓRDOBA,PUERTO ESCONDIDO,2008,0.014980983,2
23660,CÓRDOBA,SAHAGÚN,2008,0.002080001,1
23672,CÓRDOBA,SAN ANTERO,2008,0.010808427,2
25095,CUNDINAMARCA,BITUIMA,2008,0.027998198,3
25649,CUNDINAMARCA,SAN BERNARDO,2008,0.003631153,1
25845,CUNDINAMARCA,UNE,2008,0.00519309,1
27006,CHOCÓ,ACANDÍ,2008,0.00850792,2
27099,CHOCÓ,BOJAYÁ,2008,0.021967633,3
27135,CHOCÓ,EL CANTÓN DEL SAN PABLO,2008,0.013770417,2
27372,CHOCÓ,JURADÓ,2008,0.020819306,3
27413,CHOCÓ,LLORÓ,2008,0.008706739,2
27425,CHOCÓ,MEDIO ATRATO,2008,0.00649132,2
27580,CHOCÓ,RÍO IRÓ,2008,0.005361123,1
41349,HUILA,HOBO,2008,0.011216299,2
41357,HUILA,ÍQUIRA,2008,0.010370805,2
41378,HUILA,LA ARGENTINA,2008,0.013806158,2
41396,HUILA,LA PLATA,2008,0.009898009,2
41615,HUILA,RIVERA,2008,0.00916038,2
41791,HUILA,TARQUI,2008,0.008418684,2
41885,HUILA,YAGUARÁ,2008,0.007156135,2
44078,LA GUAJIRA,BARRANCAS,2008,0.01494303,2
44279,LA GUAJIRA,FONSECA,2008,0.015101762,2
47268,MAGDALENA,EL RETÉN,2008,0.009974029,2
47551,MAGDALENA,PIVIJAY,2008,0.021433689,3
47980,MAGDALENA,ZONA BANANERA,2008,0.045018721,4
50313,META,GRANADA,2008,0.018364955,2
50606,META,RESTREPO,2008,0.008075632,2
50680,META,SAN CARLOS DE GUAROA,2008,0.018253708,2
52250,NARIÑO,EL CHARCO,2008,0.075075209,5
52258,NARIÑO,EL TABLÓN DE GÓMEZ,2008,0.014424892,2
52411,NARIÑO,LINARES,2008,0.022686271,3
52427,NARIÑO,MAGÜÍ,2008,0.096627899,5
52585,NARIÑO,PUPIALES,2008,0.006022754,1
52720,NARIÑO,SAPUYES,2008,0.007894899,2
54223,NORTE DE SANTANDER,CUCUTILLA,2008,0.006040981,1
54313,NORTE DE SANTANDER,GRAMALOTE,2008,0.004787318,1
54398,NORTE DE SANTANDER,LA PLAYA,2008,0.013719582,2
63594,QUINDÍO,QUIMBAYA,2008,0.021228131,3
66088,RISARALDA,BELÉN DE UMBRÍA,2008,0.014321199,2
68169,SANTANDER,CHARTA,2008,0.01332742,2
